time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
88;0;0.0;0.0;19;740120;1742876;89;11;20;22;27;29;26
89;0;0.0;0.0;19;740120;1742876;89;11;20;24;27;30;27
90;0;0.0;0.0;19;740120;1742876;89;12;20;24;30;33;31
91;0;0.0;0.0;19;740120;1742876;89;10;20;21;27;30;26
92;0;0.0;0.0;19;740120;1742876;89;11;20;26;28;31;29
93;0;0.0;0.0;19;740120;1742876;89;12;20;36;39;41;33
94;0;0.0;0.0;19;740120;1742876;89;11;20;22;31;31;26
95;0;0.0;0.0;19;740120;1742876;89;11;20;22;29;31;28
96;0;0.0;0.0;19;740120;1742876;89;11;20;21;28;30;28
97;0;0.0;0.0;19;740120;1742876;89;11;20;21;28;31;28
98;0;0.0;0.0;19;740120;1742876;89;11;20;20;28;29;27
99;0;0.0;0.0;19;740120;1742876;89;11;20;23;28;29;28
100;0;0.0;0.0;19;740120;1742876;89;11;20;20;28;29;26
101;0;0.0;0.0;19;740120;1742876;89;11;20;20;29;29;27
102;0;0.0;0.0;19;740120;1742876;89;11;20;21;28;29;27
103;0;0.0;0.0;19;740120;1742876;89;11;20;20;28;30;26
104;0;0.0;0.0;19;740120;1742876;89;11;20;24;29;29;27
105;0;0.0;0.0;19;740120;1742876;89;11;20;20;28;29;27
106;0;0.0;0.0;19;740120;1742876;89;11;20;20;28;29;27
107;0;0.0;0.0;19;740120;1742876;89;11;20;21;25;29;29
108;0;0.0;0.0;19;740120;1742876;89;11;20;25;24;30;33
109;0;0.0;0.0;19;740120;1742876;89;11;20;21;23;29;31
110;0;0.0;0.0;19;740120;1742876;89;11;20;21;23;30;31
111;0;0.0;0.0;19;740120;1742876;89;11;20;20;22;29;31
112;0;0.0;0.0;19;740120;1742876;89;11;20;21;22;29;32
113;0;0.0;0.0;19;740120;1742876;89;11;20;21;23;30;31
114;0;0.0;0.0;19;740120;1742876;89;11;20;19;23;28;35
115;0;0.0;0.0;19;740120;1742876;89;11;20;22;23;30;31
116;0;0.0;0.0;19;740120;1742876;89;11;20;21;23;30;31
117;0;0.0;0.0;19;740120;1742876;89;11;20;20;23;29;32
118;0;0.0;0.0;19;740120;1742876;89;11;20;21;23;30;31
119;0;0.0;0.0;19;740120;1742876;89;11;20;23;23;30;31
120;0;0.0;0.0;19;740120;1742876;89;11;20;23;29;32;28
121;0;0.0;0.0;19;740120;1742876;89;11;20;21;34;30;25
122;0;0.0;0.0;19;740120;1742876;89;12;20;24;34;33;27
123;0;0.0;0.0;19;740120;1742876;89;11;20;22;28;31;30
124;0;0.0;0.0;19;740120;1742876;89;12;20;23;32;31;31
125;0;0.0;0.0;19;740120;1742876;89;11;20;21;29;30;31
126;0;0.0;0.0;19;740120;1742876;89;12;20;21;28;30;27
127;0;0.0;0.0;19;740120;1742876;89;11;20;24;34;32;30
128;0;0.0;0.0;19;740120;1742876;89;12;20;22;37;32;21
129;0;0.0;0.0;19;740120;1742876;89;12;20;28;36;36;32
130;0;0.0;0.0;19;740120;1742876;89;12;20;22;34;29;31
131;0;0.0;0.0;19;740120;1742876;89;12;20;22;35;30;29
132;0;0.0;0.0;19;740120;1742876;89;12;20;23;36;29;32
133;0;0.0;0.0;19;740120;1742876;89;12;20;23;29;31;29
134;1;41220.078125;294409.281250;19;740120;1742876;89;13;20;30;31;37;31
135;1;314392.000000;373392.000000;19;740120;1742876;89;13;20;27;29;34;24
136;1;3703832.000000;338088.000000;19;740120;1742876;89;15;20;31;32;37;27
137;1;227200.000000;265584.000000;19;740120;1742876;89;13;20;27;29;36;24
138;1;78088.000000;312536.000000;19;740120;1742876;89;13;20;28;28;35;24
139;1;3475320.000000;260800.000000;19;740120;1742876;89;16;20;31;34;40;29
140;1;1079496.000000;208976.000000;19;740120;1742876;89;14;20;29;30;35;26
141;1;170488.000000;165280.000000;19;740120;1742876;89;13;20;28;28;35;24
142;1;1267560.000000;98160.000000;19;740120;1742876;89;13;20;28;28;35;27
143;1;6087264.000000;262096.000000;19;740120;1742876;89;17;20;36;39;43;31
144;1;1199056.000000;281680.000000;19;740120;1742876;89;14;20;28;32;35;25
145;1;4713856.000000;274280.000000;19;740120;1742876;89;18;20;33;37;40;30
146;1;1150456.000000;164312.000000;19;740120;1742876;90;14;20;28;29;35;25
147;1;951424.000000;399208.000000;19;740120;1742876;90;14;20;30;30;37;27
148;1;1042960.000000;83104.000000;19;740120;1742876;90;13;20;28;29;36;26
149;1;994288.000000;88888.000000;19;740120;1742876;90;13;20;28;29;35;26
150;1;4041704.000000;325880.000000;19;740120;1742876;90;16;20;31;35;42;31
151;1;2478504.000000;186384.000000;19;740120;1742876;90;16;20;28;29;38;35
152;1;1081848.000000;113184.000000;19;740120;1742876;90;14;20;25;26;35;32
153;1;1266024.000000;181232.000000;19;740120;1742876;90;15;20;27;27;36;35
154;1;1712904.000000;401760.000000;19;740120;1742876;90;17;20;29;31;39;40
155;1;2093349.375000;221525.531250;19;740120;1742876;90;18;20;28;29;41;36
156;1;4013840.000000;190048.000000;19;740120;1742876;90;18;20;28;30;43;35
157;1;1202112.000000;90760.000000;19;740120;1742876;90;13;20;24;24;35;28
158;1;4756096.000000;320960.000000;19;740120;1742876;90;18;20;29;30;48;30
159;1;1122912.000000;106144.000000;19;740120;1742876;90;13;20;23;33;36;26
160;1;239792.000000;643264.000000;19;740120;1742876;90;13;20;23;23;36;27
161;1;38168.000000;77376.000000;19;740120;1742876;90;12;20;21;23;32;24
162;1;211704.000000;348968.000000;19;740120;1742876;90;12;20;22;23;35;25
163;1;1058608.000000;245168.000000;19;740120;1742876;90;13;20;23;23;36;26
164;1;3505872.000000;263520.000000;19;740120;1742876;90;14;20;25;27;40;28
165;1;1979568.000000;209864.000000;19;740120;1742876;90;14;20;23;24;37;26
166;1;15304.000000;192360.000000;19;740120;1742876;90;12;20;21;23;34;25
167;1;1344.000000;78064.000000;19;740120;1742876;90;12;20;22;21;33;24
168;1;365120.000000;42768.000000;19;740120;1742876;90;12;20;22;23;33;25
169;1;336;25712.000000;19;740120;1742876;90;11;20;21;22;33;24
170;1;557432.000000;122368.000000;19;740120;1742876;90;12;20;23;22;34;25
171;1;704000.000000;197976.000000;19;740120;1742876;90;12;20;22;23;35;27
172;1;33864.000000;248632.000000;19;740120;1742876;90;12;20;22;22;34;24
173;1;9144.000000;95592.000000;19;740120;1742876;90;12;20;22;21;32;24
174;1;12256.000000;25584.000000;19;740120;1742876;90;11;20;21;22;33;25
175;1;336;29208.000000;19;740120;1742876;90;11;20;21;21;33;24
176;1;4476936.000000;383920.000000;19;740120;1742876;90;15;20;27;27;40;29
177;1;1267160.000000;141864.000000;19;740120;1742876;90;13;20;23;24;35;26
178;1;396576.000000;69416.000000;19;740120;1742876;90;12;20;22;22;34;25
179;1;203032.000000;137920.000000;19;740120;1742876;90;12;20;22;21;34;24
180;1;2025809.750000;169065.062500;19;740120;1742876;90;13;20;23;24;36;26
181;1;17392.000000;204888.000000;19;740120;1742876;90;12;20;21;21;36;24
182;1;289048.000000;73848.000000;19;740120;1742876;90;12;20;23;21;34;24
183;1;14776.000000;199560.000000;19;740120;1742876;90;12;20;21;22;34;25
184;1;76808.000000;506368.000000;19;740120;1742876;90;12;20;23;22;35;25
185;1;211872.000000;208240.000000;19;740120;1742876;90;12;20;22;22;34;24
186;1;6384.000000;38376.000000;19;740120;1742876;90;12;20;22;21;34;23
187;1;7608.000000;33984.000000;19;740120;1742876;90;12;20;23;22;34;25
188;1;24272.000000;148064.000000;19;740120;1742876;90;13;20;23;25;36;26
189;1;496992.000000;284096.000000;19;740120;1742876;90;14;20;26;25;38;28
190;1;507440.000000;396608.000000;19;740120;1742876;90;14;20;25;24;39;27
191;1;4876520.000000;705896.000000;19;740120;1742876;90;17;20;30;29;46;33
192;1;3101456.000000;216368.000000;19;740120;1742876;90;16;20;27;26;42;30
193;1;1237920.000000;155064.000000;19;740120;1742876;90;14;20;25;26;37;27
194;1;1510840.000000;142936.000000;19;740120;1742876;90;16;20;27;27;43;29
195;0;0.0;0.0;19;740120;1742876;90;13;20;27;26;38;30
196;0;0.0;0.0;19;740120;1742876;90;11;20;22;23;33;28
197;0;0.0;0.0;19;740120;1742876;90;11;20;25;25;34;27
198;0;0.0;0.0;19;740120;1742876;90;11;20;23;24;34;27
199;0;0.0;0.0;19;740120;1742876;90;11;20;24;24;33;26
200;0;0.0;0.0;19;740120;1742876;90;11;20;25;23;35;25
201;0;0.0;0.0;19;740120;1742876;90;11;20;24;23;35;30
202;0;0.0;0.0;19;740120;1742876;90;12;20;25;22;35;26
203;0;0.0;0.0;19;740120;1742876;90;11;20;31;29;38;31
204;0;0.0;0.0;19;740120;1742876;91;12;20;28;31;42;33
205;0;0.0;0.0;19;740120;1742876;91;11;20;27;27;36;28
206;0;0.0;0.0;19;740120;1742876;91;11;20;24;22;34;27
207;0;0.0;0.0;19;740120;1742876;90;12;20;25;23;36;27
208;0;0.0;0.0;19;740120;1742876;90;11;20;23;23;33;26
209;0;0.0;0.0;19;740120;1742876;90;11;20;25;25;36;28
210;0;0.0;0.0;19;740120;1742876;90;11;20;24;22;35;26
211;0;0.0;0.0;19;740120;1742876;90;12;20;24;22;37;29
212;0;0.0;0.0;19;740120;1742876;90;11;20;26;23;36;31
